CustomerID,F1.Age,F2.Region,F3.Occupation,Q1.HaveEverUsed,Q2.FormerCustomerDollar,Q3.Well-known,Q4.ServiceType,Q5.CustomerDollar
5516,63,17,C,1,51264,1,A,321785
5517,49,29,E,2,0,1,E,515614
5518,30,35,D,2,0,2,E,310797
5519,30,9,E,1,2936,2,A,868048
5520,31,9,B,2,0,2,D,249250
5521,48,12,A,2,0,1,B,133105
5522,29,25,E,2,0,2,C,493840
5523,35,2,B,1,83874,2,C,500660
5524,28,22,B,1,28531,1,A,451662
5525,23,17,B,2,0,2,C,17682
5526,44,4,A,2,0,2,B,349552
5527,20,43,C,2,0,2,B,180567
5528,58,41,E,2,0,2,C,898971
5529,67,12,B,2,0,1,B,326764
5530,42,30,E,1,89993,2,C,477417
5531,69,28,B,1,56581,1,C,789766
5532,46,45,C,2,0,1,C,491541
5533,42,45,A,2,0,2,F,0
5534,52,44,C,1,49848,2,C,223626
5535,23,37,A,2,0,2,B,245708
5536,48,16,D,2,0,2,F,0
5537,39,2,A,2,0,2,E,460586
5538,52,40,C,2,0,1,B,458032
5539,51,3,A,2,0,1,D,64825
5540,24,15,D,2,0,2,B,921683
5541,56,29,A,2,0,1,C,470941
5542,70,46,C,2,0,1,F,0
5543,51,25,B,2,0,1,D,880344
5544,53,26,B,2,0,1,C,533122
5545,64,36,A,1,50978,2,E,572954
5546,20,46,C,2,0,2,C,221597
5547,33,34,C,2,0,1,D,20418
5548,45,39,D,2,0,1,C,846335
5549,47,8,C,2,0,1,C,499161
5550,50,37,C,1,85941,2,B,231832
5551,27,15,D,1,38003,1,A,262289
5552,21,22,A,2,0,2,D,990868
5553,50,3,A,1,46753,2,C,439539
5554,41,9,E,2,0,1,B,494564
5555,48,34,A,2,0,1,F,0
5556,45,5,A,2,0,1,A,563179
5557,28,2,B,2,0,1,C,722125
5558,53,8,E,1,93360,1,D,715787
5559,22,24,B,1,11520,2,B,106356
5560,24,16,C,1,58875,2,B,862046
5561,62,10,C,2,0,1,D,65592
5562,35,37,C,2,0,2,E,823874
5563,26,32,E,2,0,2,D,295230
5564,52,6,E,2,0,2,E,43253
5565,65,19,A,2,0,2,B,567786
5566,33,31,C,1,87487,2,B,141827
5567,67,3,C,2,0,1,D,648224
5568,20,12,D,2,0,1,C,952991
5569,54,34,B,2,0,2,C,909294
5570,27,44,D,2,0,2,E,799971
5571,56,15,E,2,0,1,B,718936
5572,69,25,B,1,56123,2,C,678141
5573,65,36,A,1,83046,1,A,557450
5574,58,5,D,2,0,2,E,940583
5575,32,8,A,2,0,2,A,617838
5576,24,46,D,1,14265,2,A,53950
5577,39,2,E,1,36579,1,E,141669
5578,66,38,B,1,46058,1,A,252735
5579,65,45,C,1,32843,1,B,814116
5580,46,20,D,1,71139,1,D,149660
5581,50,28,E,1,32897,2,B,928301
5582,30,4,B,1,81574,2,A,384762
5583,50,42,B,1,34490,2,A,666856
5584,43,17,B,1,70042,2,D,715256
5585,52,38,A,1,59546,2,C,38779
5586,35,5,C,2,0,1,C,627509
5587,49,10,B,1,73475,2,C,257700
5588,39,40,A,2,0,1,F,0
5589,39,16,C,2,0,2,B,448299
5590,44,14,E,2,0,2,E,233988
5591,54,26,B,1,80945,2,A,719188
5592,55,9,E,1,34802,2,A,221772
5593,22,24,E,1,85710,1,D,500709
5594,55,47,B,2,0,1,A,957556
5595,52,1,A,1,58413,1,D,930296
5596,47,38,E,2,0,1,B,584669
5597,65,32,C,2,0,1,E,251157
5598,45,46,B,1,25726,2,E,754560
5599,69,14,A,2,0,1,B,208207
5600,48,30,B,1,58896,1,A,529624
5601,57,41,D,2,0,1,A,309364
5602,33,44,A,1,17193,1,A,641554
5603,50,45,C,1,65492,2,A,947963
5604,65,7,E,2,0,1,C,486767
5605,25,10,B,2,0,2,C,944514
5606,53,16,A,2,0,2,A,839515
5607,31,17,E,2,0,2,C,143442
5608,23,9,B,1,87140,2,C,903078
5609,39,41,A,2,0,1,E,770945
5610,45,32,D,2,0,1,D,982420
5611,43,31,D,2,0,1,F,0
5612,22,44,A,2,0,1,F,0
5613,30,44,C,2,0,1,C,842946
5614,42,31,D,2,0,1,E,453512
5615,63,21,A,1,18382,1,B,992452
5616,26,15,D,1,75579,2,C,538957
5617,36,13,A,1,79682,1,A,655925
5618,56,13,C,1,67186,1,E,651075
5619,42,13,D,2,0,1,C,931266
5620,48,31,D,1,45060,2,E,226745
5621,45,11,E,2,0,1,A,61171
5622,25,14,D,1,25020,2,E,806204
5623,52,12,E,2,0,1,A,58348
5624,61,3,C,1,60035,1,B,869335
5625,25,45,D,1,10048,2,B,208244
5626,27,43,B,2,0,1,B,95031
5627,36,16,A,2,0,2,D,218422
5628,25,28,C,1,45144,2,A,863330
5629,58,24,A,2,0,2,F,0
5630,22,21,C,2,0,2,A,939851
5631,51,42,A,2,0,1,A,634285
5632,50,44,A,2,0,1,D,248466
5633,37,33,A,1,24130,2,A,723377
5634,30,27,C,2,0,2,A,385574
5635,33,33,A,1,37483,2,B,84386
5636,52,9,B,2,0,1,C,640523
5637,65,47,A,1,72173,1,E,746411
5638,37,34,D,1,10043,2,A,665270
5639,68,3,A,2,0,1,B,292768
5640,70,11,A,2,0,2,B,912280
5641,66,24,B,1,82140,2,C,473725
5642,66,7,E,1,7297,2,E,730187
5643,39,11,D,2,0,2,B,408288
5644,35,31,C,1,63402,1,B,54406
5645,56,11,E,1,95255,2,E,220375
5646,66,41,B,2,0,1,E,329944
5647,62,28,D,2,0,1,E,662636
5648,67,16,C,1,52580,1,B,415719
5649,36,2,C,2,0,2,E,803318
5650,27,26,E,2,0,2,F,0
5651,37,6,A,1,65775,1,B,225601
5652,67,23,A,1,69439,2,E,627827
5653,60,32,C,2,0,2,B,517561
5654,66,1,D,2,0,1,F,0
5655,54,43,A,2,0,2,F,0
5656,69,42,A,1,40602,2,A,834915
5657,49,38,E,2,0,1,E,214409
5658,66,46,E,2,0,1,B,668266
5659,52,26,A,1,92922,2,D,319623
5660,50,38,B,1,98830,1,A,506867
5661,65,7,B,2,0,1,C,612582
5662,42,44,D,1,59323,1,B,754932
5663,36,6,C,1,45198,2,D,202587
5664,49,40,B,1,7056,1,A,79791
5665,62,32,B,1,82057,1,A,205876
5666,31,19,C,1,56247,1,D,318934
5667,48,38,C,2,0,1,A,965341
5668,31,11,E,1,1672,1,C,159501
5669,45,24,C,2,0,1,B,368869
5670,29,20,C,1,72763,2,A,311293
5671,20,28,D,2,0,2,C,960574
5672,53,5,C,2,0,2,F,0
5673,61,36,D,2,0,2,D,205941
5674,39,1,E,2,0,1,A,845093
5675,62,12,A,2,0,1,B,20984
5676,21,30,D,1,51019,2,B,717689
5677,63,26,D,1,39408,1,C,904527
5678,54,13,B,1,78732,2,C,583260
5679,45,47,C,2,0,1,E,325646
5680,49,8,D,2,0,2,D,855375
5681,42,39,C,2,0,2,D,511862
5682,34,47,A,2,0,1,E,888570
5683,45,43,D,2,0,1,F,0
5684,35,4,B,1,60223,2,C,995541
5685,20,5,E,2,0,2,C,194210
5686,65,31,A,1,21272,1,E,978947
5687,55,30,E,2,0,2,F,0
5688,50,17,E,1,97823,2,A,385714
5689,37,17,A,2,0,1,D,735853
5690,59,28,C,2,0,1,D,127286
5691,21,26,D,2,0,1,C,733189
5692,69,20,B,2,0,2,A,724680
5693,48,25,A,2,0,1,B,205352
5694,62,47,B,2,0,2,C,927510
5695,38,21,B,2,0,1,F,0
5696,66,15,B,1,72574,2,A,669876
5697,41,43,D,1,76638,2,B,870040
5698,56,16,D,1,18311,1,E,727303
5699,41,15,A,2,0,1,D,904242
5700,29,38,E,2,0,1,E,712759
5701,40,5,D,2,0,1,C,258811
5702,36,46,B,1,84056,2,C,810186
5703,44,24,B,2,0,2,C,476272
5704,55,45,A,1,24057,2,E,952485
5705,60,41,D,1,62237,2,A,575749
5706,36,12,E,1,80435,2,A,422191
5707,27,5,E,2,0,2,A,705700
5708,29,40,C,2,0,2,F,0
5709,49,43,C,1,46101,1,A,13491
5710,20,29,C,2,0,2,F,0
5711,47,18,E,1,94612,1,E,890625
5712,48,32,B,1,50845,2,C,945001
5713,61,25,E,1,68289,2,A,218625
5714,28,32,E,1,38296,1,E,80853
5715,66,28,C,1,46840,1,B,914481
5716,54,7,D,2,0,2,C,710969
5717,37,24,C,1,38197,2,D,269567
5718,48,41,C,1,21548,1,C,777608
5719,44,39,D,1,69970,2,D,937728
5720,20,9,B,2,0,2,F,0
5721,42,39,B,2,0,2,D,976393
5722,22,25,A,2,0,1,D,639371
5723,56,28,C,1,47854,1,D,830262
5724,41,15,C,2,0,2,F,0
5725,38,24,E,1,90619,2,B,342538
5726,24,7,D,2,0,2,D,866941
5727,43,8,A,1,71782,2,D,929407
5728,34,13,D,2,0,1,D,90328
5729,38,27,A,1,99235,1,C,50598
5730,65,2,C,1,48259,2,B,361199
5731,35,10,E,2,0,1,D,962736
5732,38,20,A,2,0,2,E,911478
5733,27,27,C,1,69404,2,C,182818
5734,54,23,C,1,56829,1,E,23388
5735,56,19,C,2,0,1,B,58103
5736,67,18,C,2,0,1,B,72432
5737,37,46,E,2,0,1,B,20662
5738,38,39,E,1,4673,1,D,60109
5739,32,24,B,1,679,1,E,176345
5740,63,5,B,1,78016,1,C,709429
5741,34,15,D,1,12505,1,D,682246
5742,29,27,B,2,0,2,C,790890
5743,31,16,C,2,0,2,B,695608
5744,26,3,E,2,0,2,E,467323
5745,26,33,D,2,0,1,E,82379
5746,36,17,D,2,0,1,C,265009
5747,43,32,A,1,89731,2,C,14775
5748,33,8,B,1,81421,1,E,137761
5749,50,14,E,2,0,2,A,585358
5750,25,47,E,1,30118,1,D,971385
5751,68,34,E,2,0,2,D,815295
5752,28,35,D,1,67500,2,A,488549
5753,30,15,C,2,0,2,F,0
5754,63,19,A,1,12872,2,A,862727
5755,56,16,E,2,0,1,A,363025
5756,28,14,E,2,0,1,D,210786
5757,69,29,B,1,72156,1,C,139701
5758,67,31,E,1,80360,2,D,521039
5759,35,21,B,1,3342,2,C,411147
5760,64,11,C,2,0,2,B,701741
5761,26,18,E,2,0,1,E,81869
5762,42,36,A,1,45378,1,C,926708
5763,59,16,D,2,0,2,B,884397
5764,56,45,B,1,87652,1,C,123944
5765,57,33,B,2,0,2,A,937919
5766,59,8,D,2,0,2,A,725359
5767,34,15,E,2,0,1,F,0
5768,53,25,E,2,0,2,D,523751
5769,29,44,E,2,0,1,E,278057
5770,46,15,E,1,31629,1,D,25791
5771,52,7,C,1,99335,2,A,69938
5772,28,42,E,2,0,1,F,0
5773,70,29,B,1,89642,2,A,450545
5774,68,42,C,2,0,1,A,410153
5775,41,20,E,1,57549,2,A,883065
5776,66,5,B,2,0,2,B,882020
5777,66,35,A,2,0,1,E,589090
5778,56,32,E,2,0,1,A,334476
5779,36,5,E,1,77282,1,B,784909
5780,28,27,B,2,0,2,E,442401
5781,51,47,D,1,90019,2,D,314903
5782,30,1,E,2,0,2,B,739214
5783,26,40,A,2,0,2,A,915168
5784,56,29,D,1,62435,1,B,323954
5785,61,37,E,2,0,1,E,124719
5786,54,45,A,2,0,1,B,586908
5787,36,17,A,1,9147,1,A,112691
5788,69,22,A,2,0,2,E,68855
5789,62,2,D,2,0,2,C,682085
5790,55,36,D,1,90617,1,B,841739
5791,59,30,A,1,74145,2,C,270846
5792,67,40,A,1,76307,1,B,175347
5793,63,41,E,2,0,2,F,0
5794,47,40,C,1,20949,2,B,932474
5795,43,8,E,2,0,1,B,160709
5796,54,4,D,1,78209,1,D,492528
5797,41,42,E,2,0,2,B,108060
5798,60,28,E,1,75765,2,B,986902
5799,28,22,E,2,0,1,B,604773
5800,66,6,C,2,0,1,F,0
5801,41,27,A,2,0,2,F,0
5802,59,16,B,1,43889,2,C,887579
5803,34,10,E,1,56115,1,C,263042
5804,42,19,E,1,43637,2,B,743723
5805,35,42,C,1,73822,2,B,974362
5806,44,40,E,1,80345,1,D,206591
5807,60,10,A,2,0,2,F,0
5808,69,33,B,1,29993,2,A,327873
5809,27,34,B,1,2260,2,E,965551
5810,47,46,A,2,0,2,E,206982
5811,64,45,D,1,96688,1,D,913737
5812,47,9,D,2,0,1,F,0
5813,69,30,E,2,0,2,C,864038
5814,55,29,C,2,0,1,F,0
5815,22,43,E,2,0,2,B,317847
5816,66,41,D,1,47334,2,B,652500
5817,42,30,E,1,51333,2,B,401980
5818,49,16,E,2,0,1,F,0
5819,45,27,E,1,93666,2,C,995028
5820,59,9,C,2,0,1,E,71558
5821,28,2,E,2,0,1,C,956064
5822,59,16,A,1,12444,2,A,359893
5823,51,11,D,1,7810,1,A,789317
5824,51,7,A,2,0,1,B,111761
5825,69,17,A,2,0,2,D,92893
5826,40,31,B,2,0,1,F,0
5827,36,40,C,2,0,1,C,716004
5828,36,6,D,1,63243,1,B,501350
5829,64,23,A,2,0,2,F,0
5830,69,19,A,1,61247,2,C,553927
5831,27,10,C,1,54383,2,A,924782
5832,23,15,E,2,0,2,C,46440
5833,42,12,A,1,43745,2,A,131513
5834,34,10,A,2,0,2,B,545495
5835,40,33,E,1,77939,1,A,35081
5836,32,22,E,1,35820,1,A,648399
5837,41,23,B,1,25324,2,D,149718
5838,62,40,D,2,0,2,A,325675
5839,29,5,E,1,18527,1,D,769956
5840,25,6,D,2,0,2,A,405296
5841,56,34,E,2,0,1,B,781655
5842,41,3,D,2,0,2,E,413839
5843,67,7,D,2,0,1,C,927405
5844,59,47,C,1,93975,2,C,476894
5845,47,31,D,2,0,1,C,85259
5846,34,30,C,2,0,2,B,297501
5847,66,18,A,2,0,2,E,858962
5848,50,46,B,1,29346,1,A,799357
5849,66,8,B,2,0,1,E,35136
5850,54,27,C,1,90482,1,B,892593
5851,26,45,E,1,58756,2,E,730941
5852,41,12,D,2,0,2,A,508020
5853,41,42,C,1,4825,1,C,467961
5854,45,46,A,2,0,1,D,311616
5855,41,20,D,1,94385,2,A,487997
5856,60,31,B,1,4150,2,B,243672
5857,21,2,B,2,0,1,B,674870
5858,62,15,C,1,54366,1,D,302740
5859,37,13,B,2,0,1,C,162887
5860,40,18,D,1,979,1,E,728474
5861,61,31,B,2,0,2,B,865122
5862,60,37,D,1,51278,2,A,570951
5863,37,21,A,2,0,1,B,293256
5864,55,19,A,1,7104,1,D,70640
5865,38,14,D,1,84560,1,B,25372
5866,27,8,E,2,0,2,E,804195
5867,66,34,B,1,14095,2,D,743769
5868,56,16,B,2,0,1,D,854199
5869,59,42,D,2,0,1,F,0
5870,28,43,E,2,0,1,D,360101
5871,22,4,A,1,20995,1,A,113650
5872,35,34,B,1,44602,2,E,796046
5873,47,8,E,2,0,2,F,0
5874,49,21,D,1,61222,2,A,179561
5875,57,12,D,1,55941,1,D,708185
5876,25,4,E,2,0,1,D,986216
5877,39,47,B,2,0,1,B,316688
5878,26,44,E,1,77157,1,E,83796
5879,68,33,A,1,68284,2,E,400439
5880,36,29,A,1,92720,1,A,923512
5881,25,15,D,1,37933,1,A,79419
5882,41,28,E,1,81443,1,D,478967
5883,57,41,A,1,53309,2,D,32065
5884,48,8,A,2,0,2,C,424928
5885,47,45,E,2,0,2,D,731890
5886,38,41,B,2,0,1,A,545092
5887,36,10,E,1,80121,1,A,485432
5888,36,5,C,2,0,2,A,815732
5889,23,1,A,1,20157,1,C,960767
5890,23,46,C,2,0,2,B,25912
5891,66,11,C,2,0,2,F,0
5892,69,43,E,2,0,2,A,236639
5893,62,46,C,1,93288,1,E,958527
5894,38,26,C,2,0,1,F,0
5895,62,26,E,2,0,2,F,0
5896,35,8,B,2,0,1,D,308199
5897,36,32,E,2,0,2,E,249931
5898,51,30,C,2,0,2,A,366769
5899,48,19,D,1,92893,2,C,628219
5900,20,36,D,1,87917,2,B,774186
5901,34,1,A,2,0,2,E,165726
5902,66,37,E,1,8033,2,A,965765
5903,50,15,A,2,0,2,E,721167
5904,33,27,D,2,0,1,A,546765
5905,27,15,D,2,0,1,A,352328
5906,66,3,B,2,0,1,D,296680
5907,36,21,E,1,13227,1,D,852643
5908,25,24,D,1,56394,2,A,992072
5909,52,9,E,2,0,2,D,952386
5910,30,40,C,2,0,2,E,260575
5911,39,19,E,2,0,2,F,0
5912,52,35,C,1,99808,1,D,827518
5913,53,20,E,1,24598,2,A,753654
5914,33,5,B,2,0,1,B,108461
5915,24,32,C,2,0,2,E,866909
5916,39,30,E,1,94442,2,B,641323
5917,24,12,D,1,16864,1,E,834792
5918,31,26,E,1,64855,2,C,497630
5919,39,12,E,2,0,2,D,476358
5920,52,24,B,1,42013,1,B,381205
5921,65,6,E,2,0,2,A,280198
5922,29,3,E,2,0,2,E,113914
5923,58,25,B,2,0,1,B,602971
5924,56,29,B,1,45852,2,E,752762
5925,24,22,B,2,0,2,C,494099
5926,40,35,D,1,62131,2,E,825116
5927,43,3,A,2,0,2,C,115167
5928,51,30,A,2,0,2,C,44607
5929,38,9,C,1,27711,2,C,639560
5930,57,6,E,2,0,2,B,758171
5931,36,2,A,1,97657,1,C,278112
5932,44,43,E,2,0,2,F,0
5933,28,36,E,2,0,2,E,946896
5934,33,16,D,1,64078,2,E,148961
5935,34,13,C,2,0,2,D,42306
5936,44,8,E,1,51377,1,B,502448
5937,50,7,A,1,30612,1,A,44572
5938,44,6,A,2,0,2,C,235158
5939,69,31,E,1,55079,2,B,543399
5940,46,7,D,2,0,1,B,336721
5941,50,31,B,2,0,2,F,0
5942,31,37,C,1,50057,2,A,293728
5943,57,12,E,2,0,1,A,40690
5944,40,6,B,2,0,1,F,0
5945,40,43,C,1,24247,1,D,285330
5946,56,26,A,2,0,2,B,306073
5947,20,19,A,2,0,2,F,0
5948,55,22,E,1,67946,2,A,758618
5949,28,22,C,1,45141,1,B,551019
5950,69,37,B,2,0,2,A,735685
5951,56,34,A,2,0,1,A,710663
5952,46,18,D,1,70282,1,E,660093
5953,23,41,C,2,0,2,A,193151
5954,55,47,B,1,92771,1,D,636244
5955,30,17,A,1,76291,1,A,18340
5956,25,12,B,1,94795,2,A,119069
5957,64,16,B,2,0,2,E,594515
5958,58,47,C,1,69950,1,D,241442
5959,31,21,D,1,46701,2,D,896847
5960,37,14,B,2,0,1,B,579245
5961,22,12,A,1,99311,1,D,605589
5962,27,21,D,1,72094,1,D,278849
5963,29,20,A,1,61333,2,E,403386
5964,38,25,D,1,6359,1,A,824310
5965,26,3,E,1,65908,2,B,655252
5966,60,7,B,2,0,1,E,580351
5967,47,23,C,1,38382,1,D,407492
5968,22,23,C,2,0,2,F,0
5969,68,32,E,2,0,2,A,994001
5970,38,23,A,1,30784,2,D,439067
5971,69,44,D,2,0,1,E,48118
5972,69,11,C,2,0,1,B,805864
5973,59,18,B,2,0,1,A,146779
5974,33,32,D,2,0,1,A,335120
5975,55,11,E,1,48961,2,E,659341
5976,68,38,D,1,61272,2,B,24576
5977,69,6,B,1,56660,1,D,674965
5978,52,23,E,1,23479,1,D,941633
5979,42,39,A,2,0,2,F,0
5980,42,30,D,2,0,1,A,487627
5981,59,46,B,1,85501,1,C,631193
5982,34,34,E,1,81627,2,B,880330
5983,28,16,A,1,86392,1,D,513715
5984,52,21,C,1,48933,2,D,936697
5985,41,29,E,2,0,1,D,593187
5986,52,31,B,1,59945,1,C,569151
5987,33,44,A,2,0,1,F,0
5988,28,13,D,1,52998,2,B,731345
5989,29,22,C,2,0,2,A,958786
5990,46,21,E,2,0,1,C,668171
5991,33,7,E,1,9918,1,D,352703
5992,35,11,E,1,95920,2,E,923103
5993,47,5,A,1,76440,2,E,199883
5994,38,4,B,2,0,1,F,0
5995,59,44,C,1,70585,1,A,490259
5996,49,29,A,2,0,1,B,697900
5997,48,10,A,2,0,1,A,435987
5998,42,34,D,1,59305,2,E,488889
5999,43,19,C,1,32550,2,C,306913
6000,22,1,E,2,0,2,A,863265
6001,20,45,E,2,0,1,C,906444
6002,27,4,C,1,83668,1,B,115144
6003,59,41,B,2,0,2,C,683313
6004,53,7,E,2,0,2,E,671652
6005,45,18,E,2,0,1,D,666114
6006,23,13,A,2,0,2,A,505625
6007,37,18,B,1,1555,2,A,820892
6008,31,14,A,2,0,2,D,970542
6009,25,14,E,1,84206,1,A,451122
6010,66,39,D,2,0,1,C,511574
6011,44,27,E,1,65528,2,B,462471
6012,42,11,D,1,11903,2,D,538347
6013,32,39,C,2,0,2,B,336000
6014,50,33,D,1,1142,1,A,713489
6015,46,9,C,2,0,2,F,0
6016,61,36,B,1,59106,2,D,729569
6017,39,26,C,2,0,2,E,156405
6018,26,29,C,2,0,1,B,89081
6019,69,9,E,1,9919,2,C,750722
6020,38,5,B,1,93440,1,E,36931
6021,45,38,D,2,0,1,B,365196
6022,28,29,B,1,2977,2,A,886829
6023,59,5,B,2,0,1,B,30559
6024,68,15,E,1,86353,2,B,75097
6025,69,28,E,2,0,1,A,201356
6026,69,12,E,2,0,1,A,488710
6027,39,46,C,2,0,1,D,270320
6028,66,20,B,1,61091,1,D,33611
6029,56,16,B,2,0,1,F,0
6030,24,2,E,2,0,1,F,0
6031,64,3,C,2,0,1,F,0
6032,35,19,B,2,0,1,C,276925
6033,69,11,E,2,0,1,E,955991
6034,23,31,A,2,0,1,F,0
6035,29,46,B,2,0,1,D,929291
6036,43,20,D,2,0,2,C,890549
6037,22,36,E,2,0,2,D,948076
6038,61,3,E,1,87958,2,B,468182
6039,46,15,D,1,24658,2,B,653697
6040,53,1,E,2,0,1,C,612621
6041,60,20,C,1,6969,1,A,186268
6042,49,44,D,1,77182,2,D,570332
6043,31,29,A,1,99021,1,C,164516
6044,31,3,C,2,0,1,C,675759
6045,68,43,E,1,71316,1,A,879376
6046,66,4,A,1,87954,1,B,661538
6047,31,25,D,1,58396,2,D,816658
6048,50,28,B,2,0,1,B,638770
6049,35,15,D,2,0,2,B,972304
6050,50,2,C,2,0,1,D,390327
6051,47,21,E,2,0,1,D,105652
6052,47,35,D,1,41096,1,A,388339
6053,47,47,E,1,53444,1,E,538972
6054,30,35,E,2,0,1,E,558977
6055,62,36,E,1,18728,2,D,649718
6056,45,8,E,2,0,2,A,906428
6057,38,6,C,1,70904,2,A,788379
6058,65,41,E,1,17527,1,C,68364
6059,22,46,C,1,22640,1,D,259286
6060,33,3,B,1,88479,1,C,377336
6061,24,40,E,2,0,2,B,716809
6062,46,4,C,2,0,2,B,544400
6063,35,36,B,2,0,2,B,626137
6064,20,10,D,1,37538,1,D,57298
6065,55,16,A,1,1114,2,D,725021
6066,21,40,A,1,79016,1,C,923346
6067,40,31,C,2,0,2,E,446521
6068,38,40,B,2,0,1,C,166002
6069,21,41,E,1,30436,1,D,507922
6070,63,35,E,1,73752,2,B,343106
6071,67,38,D,2,0,2,B,492031
6072,38,47,A,1,82044,1,C,164332
6073,64,11,B,1,56805,2,D,791101
6074,69,22,D,1,26497,2,D,485655
6075,63,14,E,2,0,1,B,54907
6076,37,36,C,1,24535,1,E,185843
6077,54,6,B,2,0,1,E,22097
6078,68,44,C,2,0,2,E,683851
6079,28,6,C,2,0,2,D,700181
6080,68,23,E,1,19403,1,E,662180
6081,69,10,E,1,23349,2,E,953619
6082,32,6,E,2,0,2,F,0
6083,25,3,E,1,74201,2,C,180349
6084,51,11,A,1,52833,2,C,653169
6085,34,9,A,2,0,2,D,680674
6086,34,19,E,1,37914,2,D,37612
6087,45,10,C,1,65860,1,B,650125
6088,40,19,D,1,16958,2,D,137829
6089,30,41,B,2,0,2,D,881150
6090,21,7,D,1,60464,2,B,247265
6091,39,4,B,2,0,2,B,441432
6092,42,35,D,1,89705,1,D,840833
6093,47,25,B,2,0,1,E,536159
6094,42,31,E,2,0,2,A,751493
6095,31,3,B,2,0,2,D,143762
6096,22,19,A,2,0,2,E,890549
6097,27,1,B,1,47497,1,B,531266
6098,51,43,C,1,54959,1,E,60581
6099,66,17,D,2,0,1,A,322055
6100,38,8,E,2,0,1,F,0
6101,67,26,C,1,80811,2,A,575686
6102,58,46,A,1,39162,2,D,40589
6103,55,1,C,1,16747,2,A,969516
6104,60,37,C,2,0,1,E,791747
6105,55,19,C,1,73500,2,A,609687
6106,70,28,D,2,0,1,B,985548
6107,28,39,B,2,0,1,A,803095
6108,43,37,A,1,85879,2,C,965210
6109,35,6,D,1,38725,2,A,567600
6110,36,5,D,2,0,2,A,590775
6111,53,27,D,2,0,1,D,484954
6112,27,23,C,2,0,1,C,511124
6113,37,38,D,1,29464,1,E,377429
6114,44,37,C,1,71345,1,A,709534
6115,42,43,E,2,0,1,B,724009
6116,23,7,C,2,0,2,F,0
6117,41,10,B,2,0,2,C,671688
6118,62,10,D,2,0,2,E,717460
6119,58,31,A,2,0,2,A,821454
6120,26,24,C,2,0,1,E,764876
6121,20,38,E,2,0,2,E,11830
6122,35,44,E,2,0,1,A,947072
6123,23,17,A,2,0,2,B,720928
6124,46,9,E,2,0,1,A,521888
6125,48,6,A,1,70168,2,C,56686
6126,52,6,A,2,0,1,E,428674
6127,34,44,E,1,32768,2,B,134804
6128,50,24,E,1,85506,2,C,351906
6129,55,10,D,1,73727,2,C,212727
6130,57,28,B,2,0,2,B,499293
6131,45,6,B,1,73827,1,D,267425
6132,63,4,D,2,0,1,E,620419
6133,53,24,A,2,0,2,D,984882
6134,37,37,C,1,47416,1,B,123116
6135,62,7,D,2,0,1,D,614183
6136,51,6,D,2,0,2,F,0
6137,44,19,C,1,84144,1,D,187087
6138,52,17,B,1,42927,2,C,959622
6139,46,20,E,2,0,2,B,23625
6140,35,27,D,1,48558,1,B,634466
6141,40,9,B,2,0,2,C,171110
6142,27,10,D,1,67268,2,D,207537
6143,67,26,C,2,0,1,C,206011
6144,60,36,A,2,0,1,A,197238
6145,40,12,A,2,0,1,E,426093
6146,45,13,D,2,0,2,C,932281
6147,67,17,A,2,0,1,B,214775
6148,64,27,D,2,0,2,C,757897
6149,42,6,E,2,0,1,F,0
6150,59,35,B,1,42886,1,C,250346
6151,22,24,C,2,0,2,B,322776
6152,39,37,D,1,63801,1,C,747878
6153,23,25,D,1,9204,1,A,959965
6154,54,23,A,1,44424,2,A,50238
6155,41,16,C,2,0,2,B,735368
6156,28,24,E,2,0,2,A,249142
6157,27,19,A,1,62008,2,D,86499
6158,67,22,E,1,75149,1,B,267284
6159,37,26,E,2,0,1,A,356140
6160,41,5,A,1,87592,2,D,913667
6161,52,38,D,2,0,2,C,747333
6162,64,8,A,2,0,1,F,0
6163,30,29,B,2,0,2,C,910588
6164,22,7,D,2,0,2,F,0
6165,26,15,B,1,61441,1,B,81175
6166,22,18,B,1,547,1,A,639237
6167,61,22,D,1,54447,2,D,56438
6168,53,41,C,2,0,1,C,776674
6169,42,14,A,2,0,1,B,722625
6170,53,37,A,1,85224,1,B,90918
6171,56,28,D,2,0,2,D,936912
6172,41,43,E,1,20818,2,A,318794
6173,51,29,C,2,0,1,B,199852
6174,33,20,E,1,67838,1,E,964734
6175,50,25,C,1,43381,2,D,920994
6176,31,19,B,2,0,2,A,408825
6177,40,35,B,1,15351,1,C,806846
6178,34,27,D,2,0,2,A,684084
6179,32,1,C,2,0,1,F,0
6180,51,27,B,2,0,1,F,0
6181,66,16,E,2,0,1,D,887143
6182,67,42,B,2,0,1,D,393952
6183,34,17,E,1,52864,1,E,180124
6184,35,42,D,1,27713,1,C,45755
6185,33,4,A,1,37195,1,B,772135
6186,34,11,D,1,48518,2,B,441842
6187,29,44,A,1,83391,1,D,892582
6188,21,27,A,1,3301,2,E,581882
6189,27,29,D,2,0,1,E,906206
6190,44,38,C,1,80639,1,B,992597
6191,36,3,E,1,79391,1,A,366346
6192,23,22,A,1,18740,1,D,368482
6193,24,10,E,2,0,2,A,152321
6194,27,46,A,2,0,2,E,967342
6195,44,10,E,1,18224,1,A,330002
6196,35,41,E,2,0,1,B,806401
6197,70,17,A,2,0,2,C,290157
6198,61,18,E,2,0,2,D,794570
